id_sequencage,Poids Mille Grains,Biomasse aérienne_VS3,Biomasse racine_VS3,Biomasse totale_VS3,Surface Projetée_VS3,Pourcentage azote aérien_VS3,Pourcentage azote Racine_VS3,Azote totale_VS3,Azote aérien_VS3,Azote racine_VS3,INN_VS3,SLN_VS3,RTR,SNU,NLA,RUE
54,4.46428571428571,0.2722,0.0749294845360825,0.347129484536082,39.7918790973709,3.79756519060058,2.70233382164431,0.0123618172518171,0.0103369724488148,0.0020248448030023,0.602684274601698,2.63345195729537,0.201208060952928,0.158006106658234,2734.2874,2.6190716
55,4.57857142857143,0.055,0.0198231351979648,0.0748231351979648,30.2915051241086,4.52376276783162,NA,NA,0.00248806952230739,NA,0.611831595749023,1.90610108585267,0.38495827471181,NA,1940.0033,1.338659
56,4.57857142857143,0.1708,0.109639917127072,0.280439917127072,56.4424906676365,4.48789815559499,2.94302587443501,0.0108920611795151,0.00766533004975624,0.00322673112975883,0.679810063642683,1.90610108585267,0.299137328737943,0.099500139230612,1940.0033,1.338659
57,4.57857142857143,0.377,0.167553136729223,0.544553136729223,41.2759777473416,3.77177218636961,2.41498589834638,0.0182659657668612,0.0142195811426134,0.00404638462424775,0.618408426330552,1.90610108585267,0.263260648949779,0.120337479023575,1940.0033,1.338659
58,5.48571428571429,0.2167,0.117400317172633,0.334100317172633,53.3296784096197,3.93499887054678,2.32816698764332,0.0112604179802767,0.00852714255247487,0.00273327542780178,0.610416568441525,2.06796544984553,0.344349200085832,0.0982653169561547,3993.4652,1.4706792
59,5.48571428571429,0.334,0.116288567293777,0.450288567293777,59.2755021039412,4.21793612995348,2.63736607205491,0.0171548618935294,0.0140879066740446,0.00306695521948482,0.683235550548928,2.06796544984553,0.255063042462907,0.147365671132895,3993.4652,1.4706792
60,5.48571428571429,0.2967,0.145082294264339,0.441782294264339,46.0040233825457,3.42360908802974,2.16099764279832,0.0132930731233543,0.0101578481641842,0.00313522495917009,0.548039340586205,2.06796544984553,0.299342562501765,0.0755407550077928,3993.4652,1.4706792
61,5.2952380952381,0.4121,0.18569111969112,0.59779111969112,61.17,3.57451090799638,2.10266919164365,0.0186350294172164,0.0147305594518531,0.00390446996536331,0.591306561295561,2.4435566291926,0.341459236564943,0.0838467008582497,2932.7644,2.510012
62,5.2952380952381,0.6423,0.30053599537037,0.94283599537037,90.46,3.26792561825654,2.94966094608905,0.0298546791304416,0.0209898862460618,0.00886479288437981,0.565121415087367,2.4435566291926,0.322701770538876,0.0957789818551007,2932.7644,2.510012
63,5.2952380952381,0.5334,0.247881990378833,0.781281990378834,63.63,3.17108778552951,2.37623003252049,0.0228048285486058,0.0169145822480144,0.00589024630059139,0.538281403202913,2.4435566291926,0.309797000427537,0.0911144735618362,2932.7644,2.510012
64,3.87857142857143,0.2359,0.129858407079646,0.365758407079646,36.7432343961536,2.97802829318924,1.85220748238897,0.00943041587607375,0.00702516874363342,0.00240524713244033,0.465905056093844,2.02659330582302,0.350351431761897,0.0789875890893053,3013.6478,1.7920763
65,3.87857142857143,0.1693,0.0934576769025367,0.262757676902537,36.0318968444523,3.89223527099731,2.61025256781476,0.00902903572496693,0.00658955431379845,0.00243948141116849,0.589061433042099,2.02659330582302,0.357801689174711,0.086545982908621,3013.6478,1.7920763
66,3.87857142857143,0.2134,0.108541937449228,0.321941937449228,36.2828557109108,3.98811164679944,2.16836734442453,0.0108642181809248,0.00851063025427001,0.00235358792665477,0.617707051744124,2.02659330582302,0.300933855774754,0.0986288423408629,3013.6478,1.7920763
67,4.76904761904762,0.3475,0.181476554589121,0.528976554589121,42.51,3.01011457293503,2.47925859846969,0.0149594212248066,0.0104601481409492,0.00449927308385733,0.489524369948329,2.47012287493688,NA,NA,3042.0794,2.8845054
68,4.76904761904762,0.6695,0.246690757097792,0.916190757097792,82.62,3.1293912033184,2.24880884860754,0.0264988776805288,0.0209512741062167,0.00554760357431208,0.543413878020247,2.47012287493688,NA,NA,3042.0794,2.8845054
69,4.76904761904762,0.8936,0.279327375264353,1.17292737526435,112.51,3.0383352101131,2.50949104020761,0.0341602588926767,0.0271505634375707,0.00700969545510604,0.543057495607144,2.47012287493688,NA,NA,3042.0794,2.8845054
70,5.78333333333333,0.4922,0.218393888930191,0.710593888930191,58.5245064558158,3.46257952302124,2.45584099820401,0.0224062230742303,0.0170428164123105,0.00536340666191976,0.583055272838213,3.66594511556455,0.311361397055599,0.100113488165158,1986.2649,3.1872633
71,5.78333333333333,0.5364,0.235366736221922,0.771766736221922,33.8132845873525,3.68572909435552,2.69806436873097,0.0261205969079717,0.019770250862123,0.00635034604584869,0.625991012106468,3.66594511556455,0.27273295382051,0.117189850296919,1986.2649,3.1872633
72,5.78333333333333,0.4903,0.189730736040609,0.680030736040609,50.8848669658315,3.19692518203399,2.86113956140923,0.0211029853165234,0.0156745241675127,0.00542846114901079,0.538114223842449,3.66594511556455,0.245127113101168,0.121966395769272,1986.2649,3.1872633
73,4.22857142857143,0.157,0.0956665497076023,0.252666549707602,60.0882248216451,3.45001542049662,2.39094055211612,0.00770385454194908,0.00541652421017969,0.00228733033176939,0.5182112194808,1.84212233249011,0.32777350529474,0.0965373931721631,3057.9652,1.4087968
74,4.22857142857143,0.0904,0.0575313501144165,0.147931350114417,44.0710228251264,4.16481666264903,2.68481290432441,0.00530960337493863,0.00376499426303472,0.00154460911190391,0.591982054040889,1.84212233249011,0.326859626826268,0.0841948914335095,3057.9652,1.4087968
75,4.22857142857143,0.5214,0.193137570597657,0.714537570597657,50.012175972777,3.6739857776215,2.36600955710798,0.0237258152232252,0.0191561618445185,0.00456965337870673,0.622229193605658,1.84212233249011,0.259980702659001,0.126995967449279,3057.9652,1.4087968
76,3.39285714285714,0.4554,0.267980940763894,0.723380940763894,31.7996432818344,3.19139272636712,2.7873834135212,0.0220032587701267,0.0145336024758759,0.00746965629425086,0.533230967769385,2.49950142923618,0.390708891471076,0.0723639152385492,2854.9305,2.2958262
78,3.39285714285714,0.0397,0.0068,0.0465,40.2049083435199,4.16419726152366,2.32829806420469,0.00181151058119081,0.00165318631282489,0.000158324268365919,0.545137621320451,2.49950142923618,0.229284697663793,0.115990553014986,2854.9305,2.2958262
77,3.39285714285714,0.5868,0.147609423676012,0.734409423676013,78.4291735557848,3.65273067201008,2.26763726535507,0.0247814698818083,0.0214342235833552,0.00334724629845311,0.625982903056732,2.49950142923618,0.193007454037118,0.172715487633826,2854.9305,2.2958262
79,3.51190476190476,0.0977,0.0319674138139812,0.129667413813981,48.2422444236394,4.21175916424436,NA,NA,0.00411488870346674,NA,0.603321491196873,1.19784125312623,0.215202507852345,NA,2331.9982,0.6489121
80,3.51190476190476,0.1574,0.0395106384182594,0.196910638418259,42.816443896544,4.18986104871934,NA,NA,0.00659484129068424,NA,0.629500244490016,1.19784125312623,0.232689925928882,NA,2331.9982,0.6489121
81,3.51190476190476,0.194,0.0898666666666667,0.283866666666667,60.8793299777321,3.84084500567041,2.34928871741264,0.00956246677171542,0.0074512393110006,0.00211122746071483,0.589254305976483,1.19784125312623,0.149565461881747,0.09380605827194,2331.9982,0.6489121
82,3.22380952380952,0.3468,0.206986604756814,0.553786604756815,41.0624199242483,3.97662314780364,2.48291671821595,0.0189302340905575,0.013790929076583,0.00513930501397452,0.646573878220191,2.95917723515679,0.370818532824379,0.0923267568727407,2442.3902,2.7202062
83,3.22380952380952,0.5174,0.210094595801697,0.727494595801697,73.9860626194975,3.84828420049215,2.40381781611553,0.0249613137779235,0.0199110224533464,0.00505029132457711,0.65124678162609,2.95917723515679,0.277334260296683,0.11856055934622,2442.3902,2.7202062
84,3.22380952380952,0.3798,0.180075382003396,0.559875382003396,43.4437738884235,3.48635498346756,2.41694710870063,0.0175935029660225,0.0132411762272098,0.00435232673881268,0.57203540734114,2.95917723515679,0.320862045040816,0.0972842351872539,2442.3902,2.7202062
85,5.99761904761905,0.5043,0.266995625427204,0.771295625427204,38.7139982058929,4.07711903712005,3.10369509770516,0.0288476414416678,0.0205609113041964,0.00828673013747138,0.68820543520163,4.77586605971761,0.348216377473438,0.105985205337787,1739.0698,3.8703238
86,5.99761904761905,0.5233,0.227316017316017,0.750616017316017,30.2823313803597,3.63812028248923,2.46467392383497,0.0246408820417542,0.0190382834382661,0.00560259860348806,0.616379146143877,4.77586605971761,0.302199777518717,0.107350180747791,1739.0698,3.8703238
87,5.99761904761905,0.6688,0.200414948053962,0.869214948053962,60.6224778371653,3.33706395459448,3.00666220915543,0.0283440842329648,0.0223182837283279,0.00602580050463696,0.579415309810252,4.77586605971761,0.213594007340825,0.144955172259444,1739.0698,3.8703238
88,4.0452380952381,0.3484,0.201107615584416,0.549507615584416,43.7521122043492,3.94572064798305,2.65990352110082,0.0190961592857047,0.0137468907375729,0.00534926854813177,0.641844699514298,2.40224702490944,0.357834276328962,0.0937060866792549,2380.0688,2.0506154
89,4.0452380952381,0.3856,0.252490743461651,0.638090743461652,49.8585895290455,3.66920231444471,2.46962613337946,0.0203840215093918,0.0141484441244988,0.00623557738489303,0.602949821912641,2.40224702490944,0.354549124840506,0.0736525815746617,2380.0688,2.0506154
90,4.0452380952381,0.1071,0.0671868348200554,0.174286834820055,41.6809276533411,4.39809591328145,2.70343558256488,0.0065267135224489,0.00471036072312443,0.00181635279932447,0.635827713241256,2.40224702490944,0.347300886969715,0.0944461879122279,2380.0688,2.0506154
91,3.75,0.1976,0.103358311607697,0.300958311607697,34.1215621198366,4.18073213502799,2.91044281804827,0.0112693112558575,0.00826112669881531,0.00300818455704217,0.642579470836053,2.40023134759977,0.342382023127457,0.102660504942864,3132.8453,2.000671
92,3.75,0.4327,0.237827752511898,0.670527752511898,54.1154067182322,3.69820092492321,2.72563203689202,0.0224844248172273,0.0160021154021427,0.00648230941508457,0.614759151239507,2.40023134759977,0.363359567298077,0.0909046491085489,3132.8453,2.000671
93,3.75,0.2415,0.123179856115108,0.364679856115108,50.0834140085808,3.69917944765924,2.92676410371792,0.0125387021778854,0.00893351836609706,0.00360518381178836,0.580086719618747,2.40023134759977,0.331894824220687,0.096343016899177,3132.8453,2.000671
94,4.97380952380952,0.3515,0.188547888117139,0.540047888117139,56.6456236632241,3.66587141042018,2.91600598154817,0.0183836057032055,0.0128855380076269,0.00549806769557853,0.596850510670889,2.27991644285287,0.349399596463401,0.0923363026612815,3256.572,2.1470666
95,4.97380952380952,0.3448,0.219434604705538,0.564234604705539,55.540838718882,3.17928353741289,2.58733490831356,0.0166396777654659,0.0109621696369996,0.00567750812846627,0.516632587851407,2.27991644285287,0.379885399152907,0.0690398994999528,3256.572,2.1470666
96,4.97380952380952,0.4431,0.225538718764198,0.668638718764198,55.3606346226894,3.2262279489004,2.50097308650646,0.0199360786975218,0.0142954160415777,0.00564066265594409,0.537577439134709,2.27991644285287,0.365027661890806,0.0753701185692874,3256.572,2.1470666
97,4.57619047619048,0.284,0.103627389635317,0.387627389635317,25.9745819466303,3.66846816566752,2.19664109836094,0.0126947714203837,0.0104184495904958,0.00227632182988799,0.584672138248995,3.56020226868936,0.206815069979231,0.15961721133269,2152.9366,3.4915812
98,4.57619047619048,0.7405,0.216589437702957,0.957089437702957,31.7265739250137,2.75441928418282,2.62106001935013,0.0260734139571412,0.0203964747993738,0.00567693915776746,0.483145975694969,3.56020226868936,0.228403391072261,0.114791565753879,2152.9366,3.4915812
99,4.57619047619048,0.8337,0.160415124500461,0.994115124500461,88.6360012237413,2.55152811210275,2.2950321913188,0.0249536686176303,0.0212720898706006,0.00368157874702971,0.452894605449598,3.56020226868936,0.159222204247316,0.130387490948842,2152.9366,3.4915812
100,4.12142857142857,0.3096,0.153342183339673,0.462942183339673,46.039071953764,3.99529842067964,2.59986299183124,0.0163561305859383,0.0123694439104242,0.00398668667551417,0.642281079640121,2.7368723511242,0.342938596128263,0.0952660661983046,2870.1393,2.2070184
101,4.12142857142857,0.2637,0.157347815820543,0.421047815820543,37.4230544388389,3.92520021735062,2.58613909974772,0.0144199863606877,0.0103507529731536,0.00406923338753409,0.620967165873145,2.7368723511242,0.382898554964903,0.0884826450679862,2870.1393,2.2070184
102,4.12142857142857,0.3903,0.153322169747672,0.543622169747672,55.7542466239336,3.92365469063711,2.44019558459556,0.0190553850739455,0.0153140242575566,0.00374136081638881,0.64554488519025,2.7368723511242,0.283477659521408,0.114480000089046,2870.1393,2.2070184
103,2.51666666666667,0.3121,0.142306513858028,0.454406513858028,40.043159546415,3.81417161365197,2.14895061706079,0.0149621263138776,0.0119040296062078,0.0030580967076698,0.613656609813208,3.98804884385553,0.317535852594273,0.100411697347945,1744.0033,2.6351948
104,2.51666666666667,0.2681,0.157995095635115,0.426095095635115,29.279046339099,4.1921029001877,2.92560582848818,0.0158613416020296,0.0112390278754032,0.00462231372662641,0.66428955785555,3.98804884385553,0.380894080689708,0.097152184975966,1744.0033,2.6351948
105,2.51666666666667,0.2246,0.109573096576392,0.334173096576392,7.65694220453817,3.36387700649057,1.94337182866727,0.00968468044724181,0.00755526775657782,0.00212941269066399,0.523693150147393,3.98804884385553,0.266698438856559,0.105064830613641,1744.0033,2.6351948
106,4.14047619047619,0.3428,0.257000169368497,0.599800169368498,41.9062915407339,3.39594572506746,2.57494807194852,0.0182589228515898,0.0116413019455313,0.00661762090605856,0.551519194612435,3.10723152078161,0.416646820943608,0.0701803998013462,2205.019,2.8669296
107,4.14047619047619,0.5438,0.198563636363636,0.742363636363636,57.516476391314,3.29145097887564,2.87896579126704,0.0236154895879307,0.0178989104231257,0.00571657916480497,0.559792559295388,3.10723152078161,0.260428832138544,0.118199881200084,2205.019,2.8669296
108,4.14047619047619,0.2766,0.187937065253395,0.464537065253395,25.4380870488594,3.36482193774442,1.94627357695811,0.0129648669221384,0.00930709747980107,0.00365776944233735,0.534863687724146,3.10723152078161,0.313644343061771,0.0759101721657826,2205.019,2.8669296
109,4.21428571428571,0.3521,0.150459794325362,0.502559794325362,43.18,3.69931697143948,2.49061709503639,0.0167726724150625,0.0130252950564384,0.00374737735862407,0.602398604790282,2.68010451661068,0.303242006087994,0.104387441661879,2876.3347,2.4249017
110,4.21428571428571,0.4168,0.20786194462331,0.62466194462331,46.1,3.25517953613385,2.63875142106189,0.0190525483242003,0.0135675883066059,0.00548496001759446,0.53909279510732,2.68010451661068,0.353126325718095,0.0818923123436633,2876.3347,2.4249017
111,4.21428571428571,0.3871,0.147411136445458,0.534511136445458,44.67,2.41286944002877,2.84387607143896,0.01353240763836,0.00934021760235137,0.00419219003600861,0.396654102083005,2.68010451661068,0.274626453211966,0.0869212792713377,2876.3347,2.4249017
112,3.36190476190476,0.3106,0.174894311745875,0.485494311745875,23.6229740879669,4.13691737272087,2.73067112316061,0.0176250538265661,0.012849265359671,0.00477578846689511,0.665262129764694,4.20909708078752,0.36698203868841,0.0948502452007608,1583.3231,3.9205646
113,3.36190476190476,0.4481,0.237881858997694,0.685981858997694,33.1242017268748,3.57131558550036,2.39210722404785,0.0216934542724103,0.0160030651386271,0.00569038913378317,0.595746546411043,4.20909708078752,0.345129591890905,0.0879221834044772,1583.3231,3.9205646
114,3.36190476190476,0.4402,0.25663069696585,0.69683069696585,46.3749478063661,3.32792808706998,2.71952076349337,0.0216286645287661,0.0146495394392821,0.00697912508948404,0.554159454127258,4.20909708078752,0.370809101934084,0.0781663773791721,1583.3231,3.9205646
115,4.84047619047619,0.2187,0.124757404961104,0.343457404961104,27.77,3.97800157941501,2.60330628216634,0.0119477068150007,0.00869988945418063,0.00324781736082012,0.617654542054768,2.96243630761938,0.332736028592698,0.0923399035502937,2927.3224,1.1491494
116,4.84047619047619,0.3697,0.226278663979269,0.595978663979269,48.66,3.52913060346557,2.28538810615421,0.0182185415143591,0.0130471958410122,0.00517134567334686,0.577495342091964,2.96243630761938,0.33844631597548,0.0730862200175146,2927.3224,1.1491494
117,4.84047619047619,0.0725,0.0445356676557863,0.117035667655786,7.96,4.52061101392371,2.75496583510023,0.00450438541344539,0.00327744298509469,0.0012269424283507,0.628531067787946,2.96243630761938,0.310575495400543,0.107873797363062,2927.3224,1.1491494
118,5.19047619047619,0.3828,0.163154066985646,0.545954066985646,58.2344827428983,3.70972674664746,3.10010871949331,0.0192587874429964,0.0142008339861665,0.00505795345682996,0.609164973916933,3.39797957970937,0.365439139830312,0.0728892460528581,1982.3911,3.1773501
119,5.19047619047619,0.6692,0.340077126254622,1.00927712625462,60.2155070555246,3.39504647588819,2.94881232578958,0.0327478872328311,0.0227196510166438,0.0100282362161873,0.589518077204829,3.39797957970937,0.343116546332114,0.0935937819291939,1982.3911,3.1773501
120,5.19047619047619,0.7536,0.378957202646146,1.13255720264615,66.6639375657702,3.45046070724713,2.21632182925965,0.0344015830956126,0.0260026718898144,0.00839891120579825,0.606299185857961,3.39797957970937,0.345839981906819,0.0856085121904808,1982.3911,3.1773501
121,5.33809523809524,0.4931,0.313581976190476,0.806681976190476,62.0769510584263,3.66732372070931,2.69546274964544,0.0265360586246339,0.0180835732668176,0.00845248535781632,0.617644470488444,3.29759804586782,0.386736903035858,0.0856692998425041,1925.3384,2.9261007
122,5.33809523809524,0.376,0.267416960370646,0.643416960370646,43.1721003181683,3.82221787950468,3.01749738951385,0.0224408390252391,0.0143715392269376,0.00806929979830153,0.626512923798047,3.29759804586782,0.419600866958547,0.07881041492493,1925.3384,2.9261007
123,5.33809523809524,0.4885,0.277582902137233,0.766082902137233,42.1263639377491,3.30162929691367,2.72261623487446,0.0236859762742473,0.0161284591154233,0.00755751715882398,0.555533913489176,3.29759804586782,0.380759549368446,0.0773283370582363,1925.3384,2.9261007
124,4.59285714285714,0.0733,0.0497547287899861,0.123054728789986,45.5495021686373,4.47966566079155,2.51246475592519,0.00453366495461477,0.00328359492936021,0.00125007002525456,0.623522039624264,2.5429399955387,0.301778402140614,0.10551224999249,2544.5446,2.142572
125,4.59285714285714,0.368,0.25808208,0.62608208,29.4706867242718,3.31187752659703,2.0270158826236,0.0174190740496824,0.0121877092978771,0.00523136475180535,0.541695041189385,2.5429399955387,0.421255130581107,0.0642115558749119,2544.5446,2.142572
126,4.59285714285714,0.5168,0.19018575715143,0.70698575715143,59.4707404430912,3.62229221767519,1.75528649972198,0.0220583111006185,0.0187200061809454,0.00333830491967308,0.612930938127532,2.5429399955387,0.255351082488728,0.113847187526633,2544.5446,2.142572
127,5.43571428571429,0.2438,0.142853921890384,0.386653921890384,37.9329909087408,3.71420436859914,1.80754357808596,0.0116373771418183,0.0090552302506447,0.00258214689117357,0.582995196569156,3.21527254458679,0.341129204983063,0.0780097204060902,2628.8854,2.659079
128,5.43571428571429,0.4532,0.200143229669693,0.653343229669693,37.0590736246087,3.20443709968554,2.20126585805061,0.0189281935176936,0.0145225089357749,0.00440568458191877,0.535151258671842,3.21527254458679,0.288252891246096,0.0983742830853275,2628.8854,2.659079
129,5.43571428571429,0.4199,0.0812172850816919,0.501117285081692,44.4426370660236,3.53184280766237,2.19308127036315,0.0166113690167983,0.0148302079493743,0.00178116106742403,0.585344798538094,3.21527254458679,0.186393167389737,0.133978076005473,2628.8854,2.659079
130,5.11428571428571,0.5349,0.299366681964204,0.834266681964204,48.177653996726,3.20296924412035,2.53780019475253,0.0247300107247115,0.0171326824867998,0.00759732823791175,0.543845874190489,3.64616585089025,0.378941880356144,0.0756390246500803,2004.4342,3.6124392
131,5.11428571428571,0.577,0.249992560027054,0.826992560027054,62.4198980739794,3.24348391564602,2.63943837697519,0.0253133017622144,0.0187149021932775,0.00659839956893681,0.554913307501702,3.64616585089025,0.304414205118975,0.0978677005759016,2004.4342,3.6124392
132,5.11428571428571,0.5067,0.113669733656174,0.620369733656174,30.3694811443164,3.08846801468334,2.20318198209829,0.0181536185214124,0.0156492674304005,0.00250435109101195,0.521571687256248,3.64616585089025,0.252674594657644,0.0847606543950294,2004.4342,3.6124392
133,4.36190476190476,0.1109,0.0609460957178841,0.171846095717884,35.0372094809174,4.63813274994767,2.67970912006412,0.00677686730496711,0.00514368921969197,0.00163317808527515,0.672871508261663,2.354629082623,0.324332202888138,0.114374267613959,2545.7228,1.8396943
134,4.36190476190476,0.2982,0.226373382104671,0.524573382104671,46.6595500523939,3.48204586557487,2.78800404351397,0.0166947598176618,0.0103834607711443,0.00631129904651755,0.557674852633521,2.354629082623,0.363162403256465,0.0717479878914883,2545.7228,1.8396943
135,4.36190476190476,0.299,0.107850276243094,0.406850276243094,36.7888802358365,4.16048288476339,2.90367899511808,0.0155714696428901,0.0124398438254425,0.00313162581744754,0.666509998115757,2.354629082623,0.272536237932773,0.117429879547367,2545.7228,1.8396943
136,4.35952380952381,0.5319,0.263492738589212,0.795392738589212,56.444056745517,3.5074870635464,2.43538590443857,0.0250733887058241,0.0186563236910033,0.00641706501482083,0.595216397333319,4.62819519752129,0.328503643594038,0.0932856687117319,1589.0518,4.3892784
137,4.35952380952381,0.3669,0.163318861832369,0.530218861832369,22.8218711027842,3.61914102140523,2.86481879776868,0.0179574178616114,0.0132786284075358,0.00467878945407557,0.591774281778514,4.62819519752129,0.291792906379933,0.110065047362874,1589.0518,4.3892784
138,4.35952380952381,0.4584,0.201799666767646,0.660199666767646,24.0204106742826,3.44967852123859,2.16479731024135,0.0201818800996197,0.0158133263413577,0.00436855375826201,0.576764996516447,4.62819519752129,0.304986667324987,0.0981386037906015,1589.0518,4.3892784
139,3.8952380952381,0.2254,0.101284751308901,0.3266847513089,27.07,3.88592805198696,2.13760996541001,0.0109239547665984,0.00875888182917861,0.0021650729374198,0.60518193616625,2.44213886671987,0.298162701445894,0.110609935713868,3328.2384,2.3496236
140,3.8952380952381,0.3759,0.144680260932592,0.520580260932592,61.88,3.77244642359757,2.52000703914077,0.0178265788660518,0.0141806261063033,0.00364595275974856,0.618338265117358,2.44213886671987,0.26701517081077,0.125233276513633,3328.2384,2.3496236
141,3.8952380952381,0.7358,0.245545534368071,0.981345534368071,99,3.11038620103013,2.28966253825775,0.0285083857819702,0.0228862216671797,0.00562216411479053,0.545237985847714,2.44213886671987,NA,NA,3328.2384,2.3496236
142,4.86666666666667,0.5253,0.23755952962059,0.76285952962059,85.9690443374659,3.82957981163362,2.47992989966642,0.0260080925550793,0.0201167827505114,0.00589130980456792,0.6490642288644,3.20815138282388,0.311284946688303,0.106998794430855,2297.3175,2.8091156
143,4.86666666666667,0.5641,0.309945185062515,0.874045185062515,66.5064982658429,3.25145714401231,2.59080000696184,0.026371529625551,0.0183414697493734,0.00803005987617754,0.555021049151636,3.20815138282388,0.373195809274656,0.0778379674972526,2297.3175,2.8091156
144,4.86666666666667,0.4792,0.151122667564837,0.630322667564837,19.2748927473621,3.49258681882188,2.19231380946803,0.0200495591460548,0.0167364760357945,0.00331308311026038,0.586536038341082,3.20815138282388,0.248049384095417,0.117239621233816,2297.3175,2.8091156
145,5.36842105263158,0.5716,0.317688026502603,0.889288026502603,64.85,3.48989139039133,2.49911077980601,0.0278875949039564,0.0199482191874768,0.00793937571647952,0.596508921351895,3.25123719645528,NA,NA,1840.4412,3.7279497
146,5.36842105263158,0.6262,0.243220967517078,0.869420967517078,68.94,3.20376423604721,3.00131414026411,0.0273617969363049,0.0200619716461276,0.00729982529017724,0.552621357369312,3.25123719645528,NA,NA,1840.4412,3.7279497
147,5.36842105263158,0.5243,0.209276059564719,0.733576059564719,39.99,3.14181848600051,2.92673424333667,0.022597508420487,0.0164725543221007,0.00612495409838629,0.53239612567432,3.25123719645528,NA,NA,1840.4412,3.7279497
148,4.84358974358974,0.133,0.0971646859083192,0.230164685908319,20.2,3.76747874717102,2.58212307712735,0.00751965851139447,0.00501074673373746,0.00250891177765702,0.556585368081872,3.42863922173448,0.44403849819492,0.0637233362610388,2097.5559,1.9060303
149,4.84358974358974,0.2732,0.159055174377224,0.432255174377224,32.66,3.99602593868947,3.14004480174614,0.0159115465994399,0.0109171428644996,0.00499440373494029,0.634413152430914,3.42863922173448,0.362664426501613,0.0929625407469226,2097.5559,1.9060303
150,4.84358974358974,0.3294,0.197383612662942,0.526783612662942,31.43,3.93985316907441,2.51783414204967,0.0179476683293697,0.0129778763389311,0.00496979199043864,0.637306291981435,3.42863922173448,0.386012476185785,0.0870684385646573,2097.5559,1.9060303
151,5.98333333333333,0.3743,0.22597843507447,0.60027843507447,29.1932633173385,3.60008235495533,2.92451942543856,0.0200838914856528,0.0134751082545978,0.00660878323105495,0.589834577550788,3.65572315882874,0.4040890432894,0.0784702589838348,1840.6328,3.6163691
152,5.98333333333333,0.4874,0.299775252444302,0.787175252444302,59.3149013293455,2.94265766495012,2.72484344612704,0.0225109197783062,0.0143425134589669,0.00816840631933935,0.495021547682704,3.65572315882874,0.365115452074769,0.0666458062308855,1840.6328,3.6163691
153,5.98333333333333,0.5054,0.240536050505988,0.745936050505988,24.2026363366001,2.64702634996291,2.40201141991519,0.0191557745748794,0.0133780711727125,0.00577770340216681,0.446907453857816,3.65572315882874,0.316830101534176,0.0789788259358588,1840.6328,3.6163691
154,4.11428571428571,0.4972,0.249434273510568,0.746634273510568,71.79,3.45170335845494,2.70891409817675,0.0239188292990505,0.017161869098238,0.00675696020081252,0.581811614983442,2.37761420726721,NA,NA,2725.3675,2.4826475
155,4.11428571428571,0.2758,0.0966629812438302,0.37246298124383,43.34,4.11515163816935,2.50951121244397,0.0137753565706676,0.0113495882180711,0.00242576835259653,0.653944782571665,2.37761420726721,NA,NA,2725.3675,2.4826475
156,4.11428571428571,0.4,0.227719507908612,0.627719507908612,56.05,3.06013512101721,2.41978724473144,0.0177508680902066,0.0122405404840688,0.00551032760613779,0.504710584192561,2.37761420726721,NA,NA,2725.3675,2.4826475
157,3.23571428571429,0.4096,0.176195006647954,0.585795006647954,53.2,3.21797606017446,2.28832196263608,0.0172127389766678,0.0131808299424746,0.00403190903419323,0.53200365203855,2.55238321362853,0.297014062290649,0.097389065056543,3028.656,2.569768
