id_sequencage	Acidobacteria	Actinobacteria	Armatimonadetes	Bacteroidetes	Chlamydiae	Chlorobi	Chloroflexi	Crenarchaeota	Cyanobacteria	Deinococcus.Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Nitrospinae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	TM6	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	Unknown	Unclassified
142	2742.23376546797	4983.80695985449	145.912006143956	5681.44873923028	0	27.3585011519917	6174.81371000453	17.3270507295947	38.3019016127884	7.29560030719779	0	42.861651804787	0	8.20755034559751	1969.8120829434	0	477.861820121455	6.38365026879806	318.270563401503	3631.3850529077	24618.0912866005	0	10.031450422397	0.911950038399723	0	3.64780015359889	0	1.82390007679945	128.584955414361	65.6604027647801	127.673005375961
143	2845.87500034468	9084.45226829971	99.8726112004213	4868.04816771955	0	27.6874565704138	5640.33043848716	13.8437282852069	34.6093207130173	5.93302640794582	0	30.6539697743867	0	5.93302640794582	1477.32357557851	0	575.503561570745	1.97767546931527	299.617833601264	4109.60962523714	21756.4078379373	0	4.94418867328818	0	0	5.93302640794582	3.95535093863055	0.988837734657637	167.113577157141	48.4530489982242	120.638203628232
144	2710.12588028745	10363.2117715708	94.9892671152243	3458.31294719502	4.69082800569009	16.4178980199153	3705.75412449517	5.86353500711261	29.317675035563	4.69082800569009	3.51812100426756	31.6630890384081	0	7.03624200853513	1390.83050368711	0	564.072067684233	9.38165601138017	253.304712307265	3807.77963361893	24530.6850557563	0	1.17270700142252	0	0	5.86353500711261	0	0	114.925286139407	66.8442990810837	49.2536940597459
145	3079.74599141194	6474.36485694584	107.924624699046	5991.48560829238	0	15.5767499565633	6135.01423289214	7.78837497828164	26.7029999255371	5.56312498448689	1.11262499689738	42.2797498821003	0	14.4641249596659	1503.15637080836	0	488.442373637949	3.33787499069213	228.088124363962	4390.41823775705	22490.6016872836	0	1.11262499689738	0	0	2.22524999379476	0	3.33787499069213	82.3342497704059	55.6312498448689	78.9963747797138
146	3130.4028296046	9832.23764227864	93.4298662237574	4431.38860121499	0	23.1063110015744	5145.67499782888	15.0693332618964	21.0970665666549	3.01386665237927	1.00462221745976	36.1663998285513	0	6.02773330475854	1877.63892443229	0	525.417419731453	2.00924443491951	275.266487583973	4357.04655712297	21105.1035443946	0	7.0323555222183	0	0	4.01848886983903	1.00462221745976	0	145.670221531665	66.305066352344	124.57315496501
147	2353.56682387181	10344.5438245699	98.3841217596205	4134.31942772094	0	12.0247259928425	3540.7352264379	6.55894145064137	22.9562950772448	5.46578454220114	4.37262763376091	22.9562950772448	0	6.55894145064137	1352.23509574056	0	459.125901544896	1.09315690844023	265.637128750975	4080.75473920737	24260.431269014	0	2.18631381688046	0	0	2.18631381688046	1.09315690844023	4.37262763376091	143.20355500567	31.7015503447666	73.2415128654953
148	2858.03561056374	6856.64946230669	89.2185646433519	6159.12250236776	0	19.2630991843601	5225.36911558904	9.12462592943372	112.537053129682	8.11077860394108	5.06923662746318	33.456961741257	0	6.08308395295581	1389.9846832504	1.01384732549264	455.217449146193	11.152320580419	226.087953584858	4288.57418683385	23172.4944714597	0	1.01384732549264	1.01384732549264	0	4.05538930197054	0	0	91.2462592943372	62.8585341805434	142.952472894462
149	2435.54557552083	9135.96412202381	104.593981770833	4673.64332831101	3.20185658482143	29.8839947916667	5225.42994642857	10.6728552827381	23.4802816220238	6.40371316964286	0	41.6241356026786	0	8.53828422619048	1647.88885565476	0	494.153199590774	5.33642764136905	235.870101748512	3781.39262667411	22833.5065918899	0	4.26914211309524	0	0	6.40371316964286	3.20185658482143	0	197.447822730655	72.575415922619	248.677528087798
150	1986.31832131914	8665.74132887559	95.592827013839	4345.95178813443	1.0062402843562	22.1372862558364	4277.52744879821	16.0998445496992	103.642749288689	31.1934488150422	0	46.2870530803852	0	8.0499222748496	1328.23717535018	0	330.046813268834	2.0124805687124	232.441505686282	3507.75363126571	25814.088254874	0	4.0249611374248	0	0	6.0374417061372	0	0	241.497668245488	53.3307350708786	110.686431279182
151	2603.83097721493	6414.94481941609	83.1620025762479	5495.38336564194	1.91177017416662	16.2500464804163	5247.80912808737	6.69119560958316	26.7647824383326	9.55885087083309	1.91177017416662	30.5883227866659	0	2.86765526124993	1284.70955703997	0	427.280633926239	4.77942543541654	206.471178809995	4131.33534637406	24961.0272790064	0	1.91177017416662	0	0	2.86765526124993	2.86765526124993	0	73.6031517054148	61.1766455733318	130.00037184333
152	2324.65839825599	10268.1593704956	67.0221418138574	5092.76466632147	1.83622306339335	14.6897845071468	3652.24767308938	11.9354499120568	8.26300378527009	7.34489225357341	2.75433459509003	32.1339036093837	0	5.50866919018006	1285.35614437535	0	573.819707310423	2.75433459509003	203.820760036662	4825.59421059773	22518.5215379244	0	1.83622306339335	0	0	1.83622306339335	1.83622306339335	0	172.604967958975	53.2504688384072	99.1560454232411
153	2396.19335203324	9538.21230508397	64.7312896046894	3519.33800850759	1.13563665973139	29.5265531530162	3452.33544558343	6.81381995838836	36.3403731114046	3.40690997919418	0	19.3058232154337	0	7.94945661811975	1301.43961205218	0	449.712117253632	7.94945661811975	237.348061883861	3726.0238805787	26124.185720461	0	5.67818329865696	0	0	4.54254663892557	4.54254663892557	0	144.225855785887	45.4254663892557	103.342936035557
154	3032.82657603869	6505.63737566725	87.5590494706225	5436.32248400728	1.09448811838278	17.5118098941245	5370.65319690431	14.2283455389762	14.2283455389762	10.9448811838278	5.47244059191391	41.5905484985457	0	12.0393693022106	1512.582579605	0	528.637761178883	2.18897623676556	240.787386044212	3920.45644004712	24205.6992261536	0	0	0	0	4.37795247353113	0	0	76.6141682867947	63.4803108662013	124.771645495637
155	2650.96754446616	8380.47804379625	101.383860197409	5124.73373328294	0.881598784325294	15.8687781178553	4571.08969672665	13.2239817648794	29.97435866706	2.64479635297588	5.28959270595177	44.96153800059	0	8.81598784325294	1473.15156860757	0	491.050522869189	6.17119149027706	274.177221925167	4253.71413436954	23420.5533043858	0	1.76319756865059	0	0	9.69758662757824	1.76319756865059	1.76319756865059	156.042984825577	63.4751124714212	126.068626158517
156	2367.98539823785	9344.96266579952	88.0844809972534	4880.10903810757	1.14395429866563	27.4549031679751	4105.65197791094	3.43186289599689	37.7504918559657	8.0076800906594	1.14395429866563	37.7504918559657	0	5.71977149332814	1476.84499957733	0	456.437765167586	5.71977149332814	268.829260186423	4104.50802361228	23599.7771814719	0	5.71977149332814	0	0	3.43186289599689	0	1.14395429866563	221.927133941132	45.7581719466252	130.410790047882
157	3413.1385995812	6869.42819595019	96.8266269384736	4961.31216726049	2.10492667257551	17.8918767168919	5480.17659205035	18.9443400531796	444.139527913433	4.20985334515103	2.10492667257551	27.3640467434817	0	5.26231668143878	1609.21644118398	0	611.481198383187	3.15739000886327	269.430614089666	4106.71193819483	22966.8549244714	0	4.20985334515103	2.10492667257551	0	2.10492667257551	2.10492667257551	0	75.7773602127185	58.9379468321144	174.708913823768
158	2631.35078645448	10075.6595207254	103.170586602517	4630.65652294597	1.00165618060696	16.0264988897113	4717.80061065877	17.0281550703183	12.0198741672835	5.00828090303479	2.00331236121392	39.0645910436714	0	7.0115932642487	1547.55879903775	0	562.93077350111	4.00662472242783	261.432263138416	4224.98576980015	22053.4641284234	0	5.00828090303479	0	0	9.01490562546262	2.00331236121392	0	164.271613619541	54.0894337527757	83.1374629903775
159	2580.55281586192	9544.30209638143	74.8664461537458	3972.60079903314	0	23.3957644230456	3939.84672884087	12.8676704326751	39.7727995191774	4.67915288460911	3.50936466345683	26.9051290865024	2.33957644230456	7.01872932691367	1544.12045192101	1.16978822115228	539.2723699512	3.50936466345683	302.97514927844	4529.41999230162	23752.549830497	0	3.50936466345683	0	0	4.67915288460911	1.16978822115228	0	185.996327163212	28.0749173076547	100.601787019096
160	3091.88259381076	5715.92754626757	130.559341773199	4889.0517150373	1.97817184504847	29.6725776757271	8209.41315695117	9.89085922524237	29.6725776757271	11.8690310702908	3.95634369009695	40.5525228234937	0	3.95634369009695	2036.5279144774	0	586.527952056873	4.94542961262118	307.605721905038	3415.31369047619	22431.4796369272	0	2.96725776757271	0.989085922524237	0	0.989085922524237	0.989085922524237	2.96725776757271	75.170530111842	82.0941315695117	112.755795167763
161	2841.79650418631	10472.4912709246	98.1982038095791	4714.50568390838	0	17.8542188744689	3681.93669233493	11.9028125829793	14.8785157287241	3.96760419432643	1.98380209716321	48.6031513804988	0.991901048581607	7.93520838865286	1552.32514103022	0	610.019144877689	0.991901048581607	224.169636979443	5449.50436090735	21205.8525176262	0	2.97570314574482	0	0	1.98380209716321	0.991901048581607	0.991901048581607	143.825652044333	54.5545576719884	64.4735681578045
162	2230.66613732209	6708.03812738614	99.6753743949777	5021.57662038146	0	18.3311033370074	3248.042372526	4.58277583425185	72.1787193894666	2.29138791712592	0	26.3509610469481	0	41.2449825082666	1520.33588301305	0	551.078794068785	2.29138791712592	190.185197121452	3277.83041544863	27940.038567475	0	2.29138791712592	1.14569395856296	0	10.3112456270667	1.14569395856296	1.14569395856296	121.443559607674	44.6820643839555	92.8012106435999
163	3338.47344185908	5011.19084704435	142.210813877226	6428.32657973699	0	29.8344364777398	6759.4888246399	12.9282558070206	34.806842557363	8.95033094332192	1.98896243184932	25.8565116140411	0	4.97240607962329	1724.43042841336	3.97792486369863	551.937074838185	8.95033094332192	237.681010605993	3330.51759213168	23329.5348443766	0	0.994481215924658	0	0	1.98896243184932	0.994481215924658	0	83.5364221376713	42.7626922847603	113.370858615411
164	2556.08584697212	8267.59325915442	109.06830187756	5673.71146598711	1.07988417700554	24.8373360711274	4448.04292508582	14.038494301072	21.5976835401108	6.47930506203324	1.07988417700554	46.4350196112383	0	20.5177993631053	1286.1420548136	0	579.897803051975	4.31953670802216	209.497530339075	4276.34134094194	23312.5396131956	0	4.31953670802216	1.07988417700554	1.07988417700554	9.71895759304987	4.31953670802216	1.07988417700554	187.899846798964	53.994208850277	106.908533523549
165	2648.83706087066	8959.26982888327	90.2889018695133	4617.78781248294	0	26.1076342755219	4392.60946685656	7.61472666369389	42.4249056977231	1.08781809481341	1.08781809481341	43.5127237925365	0	10.8781809481341	1576.24841938463	0	547.172501691147	2.17563618962683	275.217977987793	3946.60404798306	23567.5790241326	0	3.26345428444024	0	0	8.7025447585073	2.17563618962683	2.17563618962683	238.232162764137	66.3569037836182	152.294533273878
167	2396.71649388192	8554.81229672683	96.5356332211686	4859.25273768737	0	23.6951099724686	5170.79955399205	11.4087566534108	27.2054966350566	3.51038666258795	4.38798332823493	28.9606899663506	0	0.877596665646987	1488.40394493729	0	460.738249464668	6.14317665952891	209.74560308963	4018.51513199755	23502.916302692	0	6.14317665952891	0	0	3.51038666258795	0	0	183.41770312022	52.6557999388192	119.35314652799
168	2213.4627941114	9464.66373774434	70.3430972704893	4864.22517625434	0	30.482008817212	3993.14315505478	12.8962344995897	56.2744778163914	1.17238495450816	1.17238495450816	30.482008817212	0	14.0686194540979	1259.14144114176	0	412.679503986871	1.17238495450816	221.580756402041	4004.86700459986	24172.2329920491	0	7.03430972704893	0	0	2.34476990901631	1.17238495450816	1.17238495450816	226.270296220074	79.7221769065546	87.9288715881116
169	2919.17014760296	6321.79179395914	98.0748863819176	4893.35991936133	2.30764438545689	23.0764438545689	5716.03514277671	6.92293315637066	48.4605320945946	6.92293315637066	5.76911096364221	36.9223101673102	0	5.76911096364221	1415.7398304778	0	426.914211309524	5.76911096364221	243.456482665701	4249.52713581885	24512.9524845158	1.15382219272844	2.30764438545689	0	1.15382219272844	1.15382219272844	1.15382219272844	1.15382219272844	80.767553490991	94.6134198037323	107.305463923745
170	2645.68738756337	10863.8887448503	85.6450526586314	4720.71806556434	0	15.8257162521384	4205.91682512714	13.0329427958787	27.9277345625972	2.79277345625972	0.930924485419906	33.5132814751166	0	8.37832036877916	1533.23262748659	1.86184897083981	578.104105445762	3.72369794167962	222.490952015358	4615.52359871189	21331.2036589117	0	2.79277345625972	0	0	8.37832036877916	0	0	195.49414193818	39.0988283876361	73.5430343481726
171	1934.29571006157	10495.3020846534	65.2533492550893	4452.37584828029	0	20.974290831993	4667.94494849799	15.1480989342172	266.839588918133	5.82619189777583	0	30.2961978684343	0	11.6523837955517	1398.2860554662	0	385.69390363276	5.82619189777583	270.335304056798	4065.51670626797	22719.8179245666	0	2.33047675911033	3.4957151386655	1.16523837955517	4.66095351822066	5.82619189777583	0	229.551960772368	45.4442968026515	125.845744991958
172	3325.54346455578	8183.1706375192	102.683447326635	4010.48873251868	1.16685735598449	31.5051486115811	5360.54269339273	7.00114413590691	19.8365750517363	2.33371471196897	0	42.0068648154415	0	2.33371471196897	1520.41513484778	0	584.595535348227	5.83428677992243	263.709762452494	4206.52076832407	23376.8202697932	0	2.33371471196897	0	0	1.16685735598449	1.16685735598449	1.16685735598449	58.3428677992243	64.1771545791467	54.8422957312708
173	2314.00308467039	9181.85702747396	80.4093735985849	4786.14460408466	0	20.5490621418606	4280.458987898	11.6146872975734	15.1884372352883	7.14749987542977	0.893437484428721	25.9096870484329	0	12.5081247820021	1263.32060298221	0	444.931867245503	0	207.277496387463	3819.44524593278	24480.187073347	0	1.78687496885744	0	0	4.4671874221436	0.893437484428721	0	144.736872477453	51.8193740968658	74.1553112075838
174	2500.28217771035	10297.4337891586	77.6829793340987	4319.17365097589	0	15.5365958668197	3952.953891258	8.87805478103986	37.7317328194194	5.54878423814991	2.21951369525996	47.7195444480892	0	13.3170821715598	1333.92773085124	0	494.951554042972	11.0975684762998	239.707479088076	4218.18577784156	23315.9913687059	0	3.32927054288995	0	0	1.10975684762998	2.21951369525996	0	185.329393554207	53.2683286862391	92.1098183532885
175	2939.93027171724	8100.45641850161	81.8519728450591	4031.93188590897	0	21.1852165010741	5831.71232411386	11.5555726369495	29.8518959787863	8.66667947771214	1.92592877282492	24.0741096603115	0	8.66667947771214	1421.33543434479	0	506.519267252954	4.8148219320623	215.704022556391	4372.82127869898	23369.2197294576	0	0.96296438641246	0	0	1.92592877282492	4.8148219320623	0	70.2964002081096	75.1112221401719	94.3705098684211
176	2449.43249698289	9541.26589008797	81.146843458329	4383.93317251417	1.00181288220159	37.0670766414589	4115.44732008414	11.0199417042175	46.0833925812733	11.0199417042175	2.00362576440319	22.039883408435	0	7.01269017541115	1267.29329598501	0	469.850241752547	6.01087729320956	263.476788019019	4113.44369431974	24068.5544948933	0	0	0	0	8.01450305761274	0	1.00181288220159	172.311815738674	57.1033342854908	94.1704109269497
177	2325.44670009615	9151.72102811239	91.6432197082227	3958.98709139522	2.29108049270557	13.7464829562334	5140.03908538494	8.01878172446949	29.7840464051724	2.29108049270557	0	35.5117476369363	0	5.72770123176392	1274.98629419065	0	507.474329134283	4.58216098541114	179.849818677387	3428.60195733388	24757.4158041764	0	1.14554024635278	0	1.14554024635278	2.29108049270557	4.58216098541114	0	161.521174735743	56.1314720712864	84.769978230106
178	3321.84419483158	7081.38184008018	99.6375334282638	3941.02029542151	0	26.6886250254278	6823.39179816771	10.6754500101711	54.2668708850365	3.55848333672371	0.889620834180927	30.2471083621515	0	1.77924166836185	1381.58115548298	0	483.064112960243	4.44810417090463	244.645729399755	4433.87023755774	23019.8287052657	0	7.11696667344741	0.889620834180927	0	7.11696667344741	2.66886250254278	0	55.1564917192175	91.6309459206355	102.306395930807
179	1735.94916295051	8563.57868242343	108.672478630469	5587.26433234584	2.81049513699489	16.8629708219693	4032.12368987534	9.3683171233163	39.3469319179285	21.5471293836275	0	59.9572295892243	0	14.9893073973061	1098.903598565	0	348.501396987366	0.93683171233163	229.523769521249	3872.86229877896	24974.9966190489	0	6.55782198632141	1.87366342466326	2.81049513699489	2.81049513699489	0	0	207.976640137622	93.683171233163	195.797827877311
180	2158.27527525137	9526.38451780662	93.6665834394151	4633.04500612433	0	22.6771728327005	4211.05239862886	6.90174825343059	116.343756272116	4.92982018102185	0.98596403620437	37.4666333757661	0	9.8596403620437	1177.24105922802	0	436.782068038536	6.90174825343059	193.248951096056	4630.08711401572	23516.2282275104	0	2.95789210861311	0	0	3.94385614481748	1.97192807240874	0	271.140109956202	49.2982018102185	118.315684344524
181	2989.21377712477	8407.99655289331	122.144693716094	3725.41315834087	1.11040630650995	19.987313517179	5538.70665687161	5.55203153254973	35.5330018083183	4.44162522603978	5.55203153254973	43.3058459538879	0	15.5456882911392	1516.81501469259	0	555.203153254973	5.55203153254973	290.926452305606	3378.96639070976	24296.8003927441	0	3.33121891952984	0	0	2.22081261301989	6.66243783905967	0	66.6243783905967	104.378192811935	87.7220982142857
182	2102.35018316963	10218.0547707863	84.0544522904131	5049.20039288058	0	20.7663940952785	4494.44100776385	15.8220145487836	38.5661604626601	2.96662772789693	1.97775181859796	19.7775181859796	0	5.93325545579387	1342.89348482801	0.988875909298978	522.12648010986	8.8998831836908	214.586072317878	3984.18103856558	22721.4017679626	0	1.97775181859796	0.988875909298978	0	6.92213136509285	2.96662772789693	0.988875909298978	178.986539583115	72.1879413788254	115.69848138798
183	2248.89073429534	10674.240330092	71.5962939855253	4239.52340814289	1.27850524974152	29.405620744055	4539.97214183215	10.2280419979322	29.405620744055	6.39252624870762	2.55701049948305	43.4691784912118	0	8.94953674819067	1397.40623796749	0	535.693699641698	2.55701049948305	230.130944953474	3477.53427929694	23194.6422408107	0	3.83551574922457	0	1.27850524974152	3.83551574922457	3.83551574922457	1.27850524974152	242.915997450889	61.3682519875931	167.48418771614
184	2834.38325986313	7852.31867704854	80.0881271867788	4727.96116357811	0.920553186054929	14.7288509768789	3990.59806154812	8.28497867449436	40.5043401864169	3.68221274421972	0.920553186054929	25.775489209538	0	6.4438723023845	1367.02148129157	1.84110637210986	513.66867781865	0.920553186054929	159.255701187503	4535.56554769263	24816.2727896688	0	1.84110637210986	0	0	0	1.84110637210986	0	81.0086803728338	41.4248933724718	122.433573745306
185	2191.71247775284	8968.29763322638	99.7553624430148	4168.41825198773	0.96849866449529	15.4959786319246	5322.86866006611	12.5904826384388	65.8579091856797	4.84249332247645	1.93699732899058	32.9289545928399	0	10.6534853094482	1261.95375983736	0	427.107911042423	5.81099198697174	215.006703517954	3309.35993658041	24767.416347138	0	3.87399465798116	0.96849866449529	0.96849866449529	6.77949065146703	1.93699732899058	0	175.298258273647	70.7004025081562	86.1963811400808
186	2582.6168074136	12465.3238475474	89.0951397515528	3230.2699386845	0	12.5646991957318	4573.55050724638	10.2802084328715	27.4138891543239	1.14224538143016	2.28449076286033	41.1208337314859	0	7.99571767001115	1399.25059225195	0	524.290630076445	5.71122690715082	298.126044553273	3559.23660853639	22079.6032230451	0	3.42673614429049	0	1.14224538143016	3.42673614429049	3.42673614429049	0	177.048034121675	55.970023690078	75.3881951743908
187	2993.84041254052	6547.03531705171	100.524561724266	4164.3046163795	0.995292690339269	20.9011464971246	6118.06416751549	7.96234152271415	742.488346993095	8.95763421305342	2.98587807101781	41.8022929942493	0	6.96704883237488	1535.73662119349	0.995292690339269	504.613394002009	6.96704883237488	163.22800121564	3505.42085537491	24476.2378408233	0	4.97646345169635	0	0	0.995292690339269	0	0	72.6563663947666	63.6987321817132	137.350391266819
188	2737.22065797273	8144.68742590397	117.448120430745	4786.2535689587	0	18.4422668444971	3767.07566439439	17.4716212211025	44.649698676151	5.82387374036752	1.94129124678917	33.9725968188105	0.970645623394586	19.4129124678917	1388.02324145426	0	595.005767140881	9.70645623394586	249.455925212409	3958.29285220312	25014.5083605019	0	4.85322811697293	0.970645623394586	0	5.82387374036752	0.970645623394586	0	151.420717249555	59.2093830270698	96.093916716064
189	2056.83287357788	8490.69932968183	120.030473642222	4055.39852694109	0	25.6375768944552	4361.88410527026	12.8187884472276	76.9127306833655	3.49603321288025	1.16534440429342	36.1256765330959	0	9.32275523434733	1253.91057901972	1.16534440429342	476.625861356007	3.49603321288025	231.90353645439	3487.87580205019	26110.7067225983	0	4.66137761717366	0	1.16534440429342	3.49603321288025	1.16534440429342	0	180.628382665479	61.763253427551	160.817527792491
190	2701.66884710784	5581.14063185007	86.0940540124423	4694.93335848286	0.935804934917851	26.2025381776998	5699.05205364972	5.61482960950711	47.7260516808104	26.2025381776998	1.8716098698357	53.3408812903175	0	6.55063454442496	1584.31775481592	0	503.463054985804	6.55063454442496	239.56606333897	3246.30731923003	26419.6449226008	1.8716098698357	2.80741480475355	0	0.935804934917851	0.935804934917851	0.935804934917851	0	98.2595181663744	71.1211750537567	121.654641539321
191	2456.21875	8069.45563072025	75.26018454039	4338.70076850378	0	22.4803148627139	4862.58984530442	11.7288599283725	47.8928447075209	0	1.95480998806208	41.0510097493036	0	17.5932898925587	1208.07257262236	0	515.092431854357	9.77404994031038	214.051693692797	3553.84455829686	25349.975925189	0	2.93221498209312	0	0	5.86442996418623	2.93221498209312	0	157.362204038997	58.6442996418623	206.232453740549
192	2179.78765054325	10425.2074756236	74.0856501620731	4336.61918413487	0	27.1299563973789	4613.13604741585	5.21729930718825	155.47551935421	3.13037958431295	4.1738394457506	20.869197228753	0	15.6518979215647	1202.06576037617	0	510.251872243011	10.4345986143765	218.083111040469	3362.02767355211	23719.9295702007	0	4.1738394457506	0	0	5.21729930718825	4.1738394457506	2.0869197228753	182.605475751589	49.0426134875695	99.1286868365767
193	3275.3262769972	8892.20274333827	112.57452833384	3346.42597910278	0	21.3299106316749	4824.11478786382	18.9599205614888	58.0647567195596	8.29496524565137	3.55498510527916	26.0698907720472	0	5.92497517546526	1747.86767676225	1.18499503509305	496.512919703989	4.73998014037221	203.819146036005	4000.54323847415	23961.7846046166	0	2.36999007018611	1.18499503509305	0	4.73998014037221	0	0	68.7297120353971	62.8047368599318	80.5796623863276
194	2468.2901788817	11421.0715056729	124.616164819126	3867.55168670789	0.89011546299376	20.4726556488565	4452.35754589479	8.01103916694384	32.0441566677754	3.56046185197504	4.4505773149688	40.9453112977129	0	4.4505773149688	1476.70155310665	0.89011546299376	485.112927331599	3.56046185197504	257.243368805197	4042.01431745466	22206.6005707683	0	3.56046185197504	0	0	7.12092370395008	0.89011546299376	0	130.846973060083	48.9563504646568	117.495241115176
195	2444.29385299904	8632.30968229425	85.0093164773829	4529.78214943769	0	22.0803419421774	3243.60223130586	3.31205129132661	29.8084616219395	1.10401709710887	2.20803419421774	30.9124787190483	0	4.41606838843548	1278.45179845207	0	432.774702066677	12.1441880681976	215.283333936229	3399.26864199821	26574.7955445076	0	0	0	0	5.52008548554435	1.10401709710887	0	123.649914876193	49.6807693698991	108.193675516669
196	2763.35974275285	7977.11807927216	141.46231502171	3684.80263032577	0	30.0365189429658	5724.37915854973	10.6581196249233	36.8189587042806	4.84459982951061	0	30.0365189429658	0	5.81351979541273	1573.52602462504	0	521.278941655341	1.93783993180424	264.515150691279	3824.32710541567	24400.3115013131	0	3.87567986360848	0	0.968919965902121	1.93783993180424	0.968919965902121	0	75.5757573403655	66.8554776472464	84.2960370334845
197	2169.32742258496	9786.27340331098	144.032737222545	3765.17480555378	0	17.6727284935638	4555.14576921608	15.9054556442075	51.2509126313351	10.6036370961383	4.41818212339096	43.2981848092314	0	7.06909139742554	1317.50190919518	0	491.301852121075	5.30181854806915	241.232743937146	3851.77117517224	24489.9835099561	0	3.53454569871277	0	0	5.30181854806915	0.883636424678192	0	114.872735208165	52.1345490560133	85.7127331937846
198	2360.81591507571	10804.56530484	85.8478514572985	4031.78302379812	0	23.5059593275936	4818.72166215669	16.3519717061521	40.8799292653802	3.06599469490352	1.02199823163451	34.7479398755732	0	6.13198938980703	1485.98542879657	1.02199823163451	483.405163563121	9.19798408471055	234.037595044302	3979.66111398476	22462.4991330948	0	1.02199823163451	0	0	7.15398762144154	3.06599469490352	0	177.827692304404	57.2319009715323	100.155826700182
199	2746.51538043003	7315.74774235852	99.5192654586698	3245.19343886967	0	18.3894294869281	4832.09303047693	7.57211802402922	605.769441922338	12.9807737554787	3.24519343886967	32.4519343886967	0	5.40865573144945	1557.69285065744	0	527.884799389466	5.40865573144945	209.855842380238	5010.57866961477	24762.9894008681	0	2.16346229257978	0	0	3.24519343886967	1.08173114628989	1.08173114628989	48.677901583045	44.3509769978855	129.807737554787
200	2198.80957673984	10226.7136150415	77.615420278021	3747.59000865126	0	11.4659143592531	3895.7649019093	8.81993412250239	127.889044776285	3.52797364900095	0	14.9938880082541	0	5.29196047350143	1218.91489572983	0.881993412250239	479.80441626413	0	174.634695625547	3927.51666475031	24887.208113465	0	1.76398682450048	0	0	3.52797364900095	0	1.76398682450048	119.069110653782	37.9257167267603	58.2115652085157
201	2674.44731082556	9615.46451252509	91.6043010409349	3727.89677279631	0.995698924357988	14.9354838653698	4618.05161117235	6.96989247050592	23.8967741845917	5.97419354614793	0	39.8279569743195	0.995698924357988	4.97849462178994	1391.98709625247	0	602.397849236583	7.96559139486391	269.834408501015	4082.36558986775	23736.4666577701	0	2.98709677307397	0	0	5.97419354614793	0.995698924357988	0	169.268817140858	60.7376343858373	72.6860214781331
202	3283.38519079158	7118.13909824728	92.0671965911943	3951.64821324002	2.06892576609425	9.31016594742414	4329.22716555223	12.4135545965655	21.7237205439897	7.24124018132989	2.06892576609425	25.8615720761782	0	3.10338864914138	1984.09980968439	1.03446288304713	575.161362974202	4.13785153218851	236.892000217792	4844.38968130969	24503.3223107373	0	3.10338864914138	0	1.03446288304713	2.06892576609425	1.03446288304713	3.10338864914138	80.6881048776759	49.6542183862621	81.722567760723
203	2488.07724471034	8552.82353123851	92.8040747747235	4515.84627853804	0	18.5608149549447	3750.21266164658	11.1364889729668	38.9777114053839	121.573337954888	0	37.1216299098894	0	9.28040747747235	1255.63913170201	0.928040747747235	519.702818738451	5.56824448648341	233.866268432303	5155.26635373589	24171.7493158245	0	0.928040747747235	0	0	3.71216299098894	0	1.85608149549447	122.501378702635	38.0496706576366	83.5236672972511
204	2954.78964560654	10561.0364705499	109.893115078172	3408.74064434067	0	17.4596537974665	4945.19017851773	11.2974230454195	21.5678076321646	4.10815383469801	1.0270384586745	33.8922691362586	0	7.18926921072152	1592.93664940415	0	658.331652010356	4.10815383469801	275.246306924767	3990.04441195044	22326.789053125	0	3.08111537602351	0	0	4.10815383469801	4.10815383469801	0	176.650614892014	59.5682306031211	58.5411921444466
205	3125.16192704354	8476.08423414821	85.8049751718869	4692.39496753247	0	9.30415393430099	3231.64279984721	19.642102750191	23.777282276547	1.033794881589	2.067589763178	38.250410618793	0	4.135179526356	1359.44026928953	0	461.072517188694	7.23656417112299	220.198309778457	4746.1523013751	24510.2428475936	0	0	0	2.067589763178	2.067589763178	1.033794881589	0	98.2105137509549	38.250410618793	74.4332314744079
206	1992.0748888245	9364.90557194954	79.6829955529799	3253.00445358854	2.15359447440486	18.3055530324413	3577.12042198648	11.8447696092267	27.9967281672632	4.30718894880972	0	12.9215668464292	0	4.30718894880972	1175.86258302505	0	410.259747374126	2.15359447440486	217.513041914891	3273.46360109539	27531.5517607918	0	2.15359447440486	1.07679723720243	0	4.30718894880972	1.07679723720243	0	89.3741706878018	47.379078436907	124.908479515482
207	2101.00454131676	8726.71771083408	62.2349123593556	5602.29461071903	0	8.06748863917572	2572.37637752003	9.21998701620082	31.1174561796778	3.45749513107531	2.30499675405021	25.3549642945523	0	10.3724853932259	1079.89097927252	0	386.086956303409	5.76249188512551	206.297209487493	5053.70538325508	24963.1148463637	0	1.1524983770251	0	0	4.60999350810041	1.1524983770251	0	245.482154306347	13.8299805243012	114.097339325485
